userId,movieId,rating,timestamp
294,3031,1.0,966597212
178,780,3.0,1164355216
606,8961,4.0,1171237031
414,45186,3.5,1168551546
139,7090,3.0,1453924470
220,56367,2.5,1230055132
249,69951,4.0,1354895973
469,1387,5.0,965333666
356,2692,5.0,1232430617
132,63082,3.5,1329983505
351,80590,3.5,1326210744
177,911,4.0,1435536014
288,3827,3.5,1054568650
224,2100,5.0,971812094
267,1210,5.0,959806709
267,2396,5.0,959808960
526,30707,3.0,1502132058
597,1291,5.0,940420695
476,153,3.0,835021342
509,85510,3.5,1435999262
597,1244,5.0,941640394
34,27193,4.5,1163954693
376,1234,4.5,1364933092
307,6187,4.0,1204234597
274,56775,3.0,1239123021
599,8361,1.5,1498504804
438,225,2.5,1105829435
584,592,3.0,834987019
249,6550,3.5,1347887013
318,182715,3.5,1536152628
415,4308,3.0,1382470434
351,778,4.5,1326028015
414,3763,3.0,961437358
296,2959,5.0,1532993828
326,648,3.0,1419880402
298,101112,1.5,1453033179
1,2090,5.0,964982838
414,51084,3.0,1199721810
352,1682,3.0,1493673518
207,2968,0.5,1258547883
580,8494,0.5,1167791240
64,27266,4.5,1161529878
307,53996,4.0,1193172094
414,5464,4.0,1026826617
305,3267,5.0,1516132874
602,553,2.0,840875825
68,3578,4.0,1158531236
272,5903,4.0,1533566206
91,6707,3.5,1112717304
381,3052,4.0,1197265272
119,81845,4.0,1436007612
517,38038,2.5,1487955853
272,589,3.5,1533490657
380,71129,3.5,1502542738
448,96737,2.0,1382793786
32,1103,4.0,856737123
448,2053,2.0,1019563932
332,2826,2.5,1352671284
414,3052,3.0,961437391
135,2300,5.0,1009694290
140,2617,2.0,944488906
552,780,3.0,1111473067
414,2947,3.0,961515597
527,2161,5.0,1033175938
265,1488,2.0,965320104
292,5989,2.0,1323631830
17,4571,4.0,1305696310
500,3301,4.0,1005527659
274,4386,3.5,1172427443
62,115149,5.0,1521489984
166,34150,3.5,1189037895
261,27611,4.5,1404881639
221,27834,4.5,1121365434
424,99114,4.5,1457844575
425,316,3.5,1085477351
525,2942,3.5,1476478464
543,5481,0.5,1377068503
469,1333,5.0,965846506
275,4963,4.0,1049077716
599,4632,2.5,1498515250
600,7318,0.5,1237759511
110,778,3.5,1175330233
90,1356,4.0,856354100
62,34150,3.0,1525553942
200,2485,4.0,1229889128
217,2990,3.0,955936099
122,3499,4.5,1461562891
477,551,3.5,1200940045
603,4810,2.0,1002403475
123,7153,3.5,1447269086
380,3638,4.0,1494804348
599,61236,2.5,1498517245
118,296,4.0,944924487
307,1453,0.5,1186086070
294,1021,1.0,966596327
354,1219,4.0,1200952862
234,4226,4.0,1004407486
414,3147,4.0,963322341
599,7015,2.5,1519264065
414,1605,3.0,961514377
600,2881,2.5,1237759231
590,904,5.0,1258419557
397,1244,5.0,1181966446
580,6539,4.0,1167673988
573,1148,5.0,1186590015
540,4886,3.5,1179108601
179,161,5.0,840907462
469,608,5.0,965336630
567,105468,2.0,1525288306
239,5669,4.5,1221158953
495,7318,0.5,1458636902
373,305,5.0,846830521
247,59315,2.0,1467644146
226,5481,4.0,1114839245
604,367,3.0,832081063
11,349,5.0,902154342
588,185,1.0,839316215
288,367,2.0,978559595
266,1580,3.0,945669431
64,2699,3.5,1161521114
551,166568,5.0,1504925492
17,1093,4.0,1305696318
305,6377,5.0,1460135607
357,593,4.5,1348610433
352,64969,3.0,1493674514
117,317,3.0,844163454
199,5378,1.5,1119190937
134,160,3.0,832841215
414,1836,4.5,1091716562
221,1186,4.5,1111178153
93,86,4.0,942946013
331,54001,3.0,1537157944
227,87232,4.5,1447210670
567,49274,2.5,1525288037
377,2384,4.5,1340347658
600,4275,3.0,1237760310
480,6482,2.5,1179166512
165,592,4.0,1046741972
474,2181,3.5,1100291830
84,1179,3.0,860397352
298,4975,2.5,1447598249
448,95105,2.5,1374356300
458,480,5.0,845651700
50,8928,4.0,1527370364
19,653,2.0,965704331
285,858,5.0,1454214716
606,1277,4.5,1171822730
599,328,2.5,1498516196
246,57669,4.5,1353869542
599,216,2.5,1498516455
474,7832,3.5,1144882753
191,281,4.0,829760898
307,343,1.5,1186085618
489,2713,2.0,1333296882
402,719,3.0,852552188
45,1221,4.0,950723493
391,3266,5.0,1030827699
448,2012,4.0,1019128140
249,1732,4.5,1346757607
103,1064,3.5,1431970300
391,480,2.0,1030824455
199,1197,4.0,940379799
190,8784,3.0,1504310129
339,41566,3.0,1460185253
149,1527,4.0,902084909
115,2858,1.0,959800667
380,98491,5.0,1493474045
438,329,3.5,1105654478
61,4878,4.0,1145532542
25,68954,5.0,1535470493
572,2917,5.0,946485101
313,2746,2.0,1030475795
246,94777,4.0,1354149325
590,2664,3.5,1267236872
504,7149,4.5,1072065906
232,60684,4.5,1261435496
552,3020,4.0,1111473136
517,1027,3.5,1487953857
28,3543,2.5,1243837349
153,2174,1.0,1525551067
597,1206,5.0,940361870
608,3243,2.0,1117506788
377,86290,3.0,1340344027
606,933,5.0,1171326556
274,44840,3.5,1172026603
42,4654,3.0,996260295
570,52328,3.5,1181555656
40,306,5.0,832059622
103,2712,4.5,1440773606
68,76251,4.0,1272756019
432,1702,3.0,1335139796
522,82461,5.0,1297482357
528,2470,2.0,1391734359
577,3168,2.0,945965629
568,2359,4.0,1243575794
62,4993,5.0,1521488587
66,628,4.0,1093747858
68,26778,3.0,1230497663
369,3752,3.5,1237082832
600,59131,3.5,1237710526
111,4016,2.5,1516141085
313,2867,5.0,1030475795
219,1377,3.5,1195335036
573,5010,5.0,1186589716
166,26662,5.0,1189038287
226,7325,4.0,1097544898
489,5266,1.0,1332774836
284,224,3.0,832786529
45,1584,5.0,950740871
458,377,5.0,845651796
133,529,3.0,843491514
367,1219,4.0,997811331
534,37386,4.0,1459787997
474,5316,2.5,1057582021
387,49932,3.5,1207377125
509,94780,2.5,1435999746
606,1446,4.5,1171818537
370,7438,3.5,1159163489
177,41573,2.0,1435836996
89,73042,5.0,1520408841
597,1573,3.0,941729029
274,1253,4.0,1253914593
474,1996,1.0,1046984897
309,8340,4.0,1126452329
608,6893,4.5,1147794878
45,1610,4.0,950741569
380,2735,3.0,1494804634
387,37729,3.5,1127962571
18,44665,4.5,1455049870
249,3753,4.0,1356439422
432,64614,4.0,1315244969
217,1265,3.0,955943501
212,5218,3.5,1523216567
307,51091,3.0,1204234902
610,71910,2.5,1493848618
42,3752,4.0,996217575
103,104,4.0,1431957331
28,56607,2.5,1240211643
317,53322,3.0,1430512136
226,3160,4.0,1095663195
414,4388,2.0,1072058374
133,457,4.0,843490862
414,51540,3.5,1189811286
39,2018,3.0,974788629
88,6464,0.5,1331420782
209,177593,4.5,1524522248
41,1258,5.0,1458939478
448,157122,3.0,1489778727
57,2324,5.0,965796969
458,590,2.0,845651602
353,355,2.0,831940569
448,88785,2.0,1348777053
68,1835,3.0,1261624329
274,1682,4.5,1171492701
362,1209,5.0,1532214433
294,919,2.0,966633792
482,8943,1.0,1105397168
554,551,2.0,944900237
7,2683,2.0,1106635420
249,2340,3.0,1347318520
414,63992,2.5,1273977836
454,79008,3.5,1279547256
122,91658,4.0,1461561573
233,58559,4.5,1520206338
448,3421,4.0,1019130925
304,1047,3.0,946450994
373,589,3.0,846829968
428,5378,3.5,1111623634
384,924,3.0,994038103
587,691,4.0,953139766
469,441,5.0,965425798
318,7373,3.0,1413627653
484,2338,3.0,1342365624
68,3791,4.0,1269122770
391,2490,3.0,1030825330
136,231,2.0,832449197
562,1219,4.0,1368892373
182,6281,2.5,1077069874
140,1344,3.0,952101286
561,5049,3.5,1491092410
470,288,3.0,849075299
474,1179,3.5,1087832040
60,3386,4.0,1393541937
274,2694,3.5,1171944459
448,82461,2.0,1314387349
199,417,4.0,940544155
332,1378,2.0,1352670992
204,27368,4.5,1327181441
141,8641,4.5,1513132233
599,1701,3.0,1498521559
210,98243,4.5,1527266161
480,8371,3.5,1179164413
468,111,3.0,831400545
339,63072,4.0,1460182268
422,2628,4.0,986172053
414,4900,4.0,1023113988
447,532,3.0,836962144
438,37830,5.0,1146924119
448,2038,3.0,1019127044
219,5267,2.0,1195944722
392,2706,5.0,1027524290
396,204,0.5,1111688575
249,1894,3.0,1347318606
599,56145,3.0,1519120083
552,1784,3.5,1111472912
305,64983,4.0,1460136944
608,4367,3.5,1117505207
89,916,3.5,1520408299
599,2792,2.0,1498510825
305,2804,5.0,1524898025
268,1221,4.0,940173559
23,1036,3.0,1107342203
200,19,3.5,1229877095
42,1124,5.0,996258339
274,2059,3.0,1171829543
301,1381,3.0,1211376856
294,3873,3.0,966595028
232,40278,4.5,1147585563
57,761,2.0,969754038
18,6440,4.5,1455617896
590,852,3.0,1258421549
274,31658,4.0,1217201393
480,33615,2.5,1179165295
378,116797,4.0,1445346979
351,8970,3.5,1328288287
80,7445,4.5,1377308721
352,99114,4.5,1493931978
601,2762,4.5,1521398194
571,2163,1.0,966900418
610,8042,4.0,1479542188
248,187593,4.5,1534599909
573,91630,4.5,1341797602
448,90374,3.0,1362238078
298,36537,2.5,1467489707
40,308,5.0,832059658
259,410,3.0,1146845313
187,5608,4.5,1161849326
288,1995,2.0,976139036
368,2763,3.0,971276062
603,1321,3.0,953925548
51,2321,5.0,1230932267
337,14,3.0,860255866
295,296,5.0,1320064918
447,454,4.0,836960872
332,47,4.0,1352672211
483,2985,2.5,1181496792
84,454,4.0,858772136
600,48394,4.5,1237764332
40,383,3.0,832060108
232,33615,3.0,1182909600
103,2087,5.0,1431968251
221,1276,4.5,1111178126
350,653,3.0,864941018
509,106642,4.0,1435993114
477,4616,2.5,1201158637
250,1597,4.5,1121217590
534,2329,4.0,1459787997
109,1021,3.0,841152071
182,3354,0.5,1075859296
21,111617,4.0,1403460536
328,5060,4.0,1494211261
232,37741,3.5,1247190421
73,101612,3.0,1464198045
339,134130,4.5,1460518845
182,1542,4.5,1063285996
125,166528,3.0,1485508572
220,1527,4.5,1230060317
606,1041,4.0,1171811645
274,8361,2.0,1173041248
28,27793,2.0,1234850044
91,1760,0.5,1112717209
15,71264,2.5,1510578103
438,31658,3.5,1142284030
414,5955,3.5,1095465790
210,130444,4.0,1537632310
382,37386,3.5,1515172603
610,54272,3.5,1493846473
217,661,3.0,955942698
380,1036,5.0,1493474088
541,22,4.0,835643333
275,1962,4.0,1049076274
227,778,5.0,1447189556
590,3361,4.0,1258422917
179,420,3.0,840907726
246,293,4.0,1354127167
509,106072,3.5,1436027300
201,2396,5.0,939226586
414,3527,4.0,961514795
275,920,5.0,1049076206
610,5329,3.5,1493849209
140,858,5.0,942842394
198,1527,1.0,1034135655
288,44195,4.0,1203019525
358,69757,4.5,1339546356
182,2598,3.0,1055155862
518,1215,4.0,1056907496
62,5995,4.5,1521488875
199,8638,2.0,1094516626
105,120138,5.0,1526207544
274,70994,3.5,1261091214
412,1244,4.0,939114074
66,1641,4.5,1113188373
590,951,4.0,1264794190
453,1884,4.0,1005967028
484,4720,2.0,1342294986
462,3811,4.0,1123891727
117,849,3.0,844163962
552,25,3.0,1112151250
483,741,4.0,1415579222
580,8665,2.5,1167674242
339,541,5.0,1460182103
474,900,3.5,1079963736
483,2490,4.0,1327277910
288,1079,5.0,975692448
474,5899,3.0,1137442523
298,6564,1.5,1449592498
71,208,2.0,864738913
307,53435,0.5,1196131419
22,2300,4.0,1268330627
298,86320,0.5,1447517243
105,5418,3.5,1446571985
603,835,4.0,963176251
65,2329,4.5,1494767143
414,7451,4.0,1098713049
122,60684,4.5,1461561586
560,1673,4.0,1469654344
298,62250,2.0,1447517825
517,30825,1.0,1487957371
414,107406,4.0,1489536975
474,944,4.0,1087217719
608,2987,3.0,1117490688
610,6709,3.5,1493846114
288,34528,3.0,1209043794
309,4327,4.0,1126452000
448,113186,3.0,1436022177
57,1722,2.0,969754379
466,33794,3.5,1439885227
288,6373,3.0,1079983949
372,164,3.0,874416058
600,500,4.0,1237742340
448,26464,3.0,1171203513
288,1013,3.0,978469957
318,3503,3.5,1423672264
469,1952,5.0,965662104
590,2006,3.5,1258418127
509,6536,3.5,1435999436
484,3968,3.0,1342365530
610,59915,3.5,1493848708
288,2245,3.0,975692708
482,786,4.0,1105395950
561,6800,3.5,1491094376
263,8784,3.5,1120071502
217,1387,4.0,955935905
217,786,4.0,955941016
514,6942,4.5,1533949005
266,288,1.0,945670160
339,88163,4.0,1460518823
107,329,3.0,832003678
318,2167,3.5,1262806207
143,7316,3.0,1444881560
279,97913,2.0,1506395334
95,2115,4.5,1071803863
365,91529,2.5,1488333598
373,344,3.0,846829862
51,4344,3.0,1230930034
182,6215,3.0,1076448344
220,648,3.0,1230055720
168,71033,4.5,1306806626
379,253,3.0,847397421
1,2427,5.0,964982242
273,296,4.0,835798985
414,1380,3.0,961514273
45,5283,5.0,1020802436
606,25833,4.0,1173381141
304,1680,3.0,933167454
63,2571,3.5,1443199667
600,2746,3.5,1237713198
580,7361,4.0,1167790261
73,113378,1.0,1464196354
361,32587,2.0,1204046238
448,2986,3.0,1019132552
438,8361,4.0,1105654685
105,5151,3.0,1447563161
182,1358,4.0,1063288177
414,4085,4.0,991144390
400,1210,5.0,1498870163
479,186,3.0,1039367407
19,2858,4.0,965702994
325,19,2.0,1039395714
15,8961,2.5,1510577973
608,1603,2.5,1117507275
573,54503,5.0,1248839984
111,597,4.0,1516154072
577,1939,5.0,945966158
210,147382,4.5,1527266128
75,2115,3.5,1158990116
318,85342,4.5,1325520957
37,590,4.0,845239388
448,5464,4.0,1034790010
351,593,4.5,1326028138
474,1997,4.0,975173679
421,1287,4.5,1311494656
391,223,4.0,1030825064
249,152970,4.5,1518993126
1,1030,3.0,964982903
91,903,4.0,1112712251
596,1035,4.0,1535826716
249,83613,3.0,1347318595
590,356,5.0,1258416659
380,1266,5.0,1493423478
448,4886,4.0,1071935179
517,1610,0.5,1487957815
221,7318,0.5,1111176181
176,349,4.0,840108593
249,4571,3.5,1422835500
307,1288,3.0,1186161725
236,2490,5.0,943015701
596,111800,3.0,1535832771
232,40629,3.5,1247190503
11,36,4.0,902155135
420,2311,3.5,1218036314
68,1644,4.0,1158535543
328,13,3.0,1494212082
169,3448,4.0,1059428218
298,64614,3.0,1447518094
182,8784,4.5,1120879427
226,8266,3.5,1203892179
599,2245,2.5,1519141139
50,117176,2.0,1514239207
288,2367,3.0,976138118
294,267,1.0,966596566
253,66371,4.5,1286644826
606,1921,3.5,1178302696
4,1733,5.0,945079143
230,1049,4.0,1196304192
414,154358,4.0,1525562962
339,7153,4.0,1460186702
603,2956,4.0,953928295
143,5418,2.0,1444769126
427,5418,4.0,1053070350
234,2641,3.0,1004408321
298,97304,3.0,1447518419
352,1464,3.0,1493673973
477,57243,4.0,1263711414
51,2871,4.5,1230932150
480,5401,1.0,1179165656
51,3501,4.0,1230932079
380,1997,3.0,1494803575
448,8464,3.5,1122228632
387,5072,4.5,1117354929
328,1682,3.5,1494211071
93,648,4.0,942946508
559,39,3.0,845475987
182,29,4.0,1054779789
202,235,4.0,974912792
43,810,5.0,848995009
599,2377,2.5,1519128023
419,1350,4.0,1318337879
140,1845,4.0,946989913
596,3213,4.0,1535711665
424,4262,3.5,1457900953
198,2012,5.0,1034138159
606,6183,3.0,1182353292
202,62,3.0,975013683
51,4238,4.5,1230930062
182,7147,4.0,1085148199
603,2605,3.0,953926058
260,1357,4.5,1109409394
438,2302,4.5,1105649754
590,8491,4.0,1264193605
232,1036,4.5,1218164976
21,1230,2.5,1418932215
412,2829,4.0,939113844
190,4306,3.5,1504310018
187,44788,4.0,1180301722
178,161,4.5,1164355385
256,33004,4.0,1446580601
462,1784,1.0,1171562142
299,3623,3.0,974620300
160,3067,1.0,971113866
125,100083,5.0,1474141969
489,2405,3.0,1333232190
15,63859,3.0,1510578158
603,592,2.0,953928090
111,6373,3.0,1516140954
495,70286,5.0,1458635551
73,109374,5.0,1464275303
15,1210,5.0,1510572653
448,20,3.0,1019124922
567,122912,3.0,1525282047
414,1213,5.0,961516639
298,55290,3.0,1449592478
367,4340,3.0,997814114
290,341,4.0,974937901
304,2141,4.0,913327469
607,2571,5.0,963080047
590,8529,2.5,1267150589
219,3114,2.5,1194686222
209,4011,5.0,1524607711
274,594,3.0,1171493418
352,112138,2.0,1493674859
561,2918,4.0,1491094644
483,5618,5.0,1178210850
298,34150,0.5,1449592359
99,10,4.0,829827514
41,4246,4.0,1458940118
68,3034,3.0,1158534005
414,1620,3.0,971182732
599,485,3.0,1498523544
462,6945,5.0,1201445807
474,44864,4.0,1165540079
76,1196,4.0,1439168691
599,34323,2.5,1498514043
270,17,4.0,853918728
578,78316,4.0,1300991370
599,3,1.5,1498505071
453,4973,5.0,1034602008
494,367,2.0,1000384043
21,2011,5.0,1417378095
567,63062,3.5,1525286181
559,415,3.0,845476422
111,60756,5.0,1516141362
606,1221,4.0,1171237134
266,1883,1.0,945669162
545,44,2.5,1240358381
610,26585,4.5,1479542026
387,1266,3.0,1094849240
56,253,3.0,835799162
199,4238,2.0,1025918733
367,2407,4.0,997812283
477,3793,4.0,1200939934
57,2681,3.0,972172160
226,267,2.5,1114839418
307,5810,1.0,1186084418
373,25,5.0,846830207
560,102903,1.5,1469649211
438,5267,4.0,1105650140
437,159,3.0,859721610
222,1556,1.5,1391346690
592,500,5.0,837350175
597,500,4.0,941559656
414,3896,3.0,978963106
571,2655,2.0,966901253
368,1208,5.0,971274603
222,4816,4.5,1391352766
200,63433,4.0,1229887817
478,1101,3.0,1121467330
597,2795,5.0,941641222
249,93272,3.0,1347887288
51,4496,3.5,1230931991
62,106002,3.0,1523788866
204,1090,4.0,1327183736
78,3087,3.0,1252573389
328,2791,5.0,1494212079
282,4995,5.0,1378491814
563,33815,3.0,1441845890
304,589,5.0,891173460
603,3494,3.0,963176536
474,2146,3.0,1007320793
567,1219,2.5,1525287875
479,4128,3.0,1039362123
426,68954,2.5,1451080759
483,953,4.0,1178294254
177,71535,5.0,1435524764
126,300,2.0,845925854
298,924,4.0,1447607114
352,91535,3.0,1493674829
288,1193,5.0,979163450
428,1210,3.5,1111623640
297,482,4.0,900872213
555,3534,5.0,978748219
297,79,1.0,900872461
232,1012,3.0,1076967778
249,36519,3.5,1355366214
373,231,1.0,846829901
608,1573,2.5,1117415355
119,99114,4.0,1438547766
4,2150,5.0,986934738
165,5577,3.0,1046741372
490,5952,3.5,1328145283
275,5723,5.0,1049077127
313,2427,2.0,1030556197
573,41569,4.5,1186722589
89,5480,5.0,1520408858
605,2501,3.5,1277094769
357,1084,4.5,1348627752
20,4029,4.0,1054037969
217,3418,2.0,956194747
332,4022,3.5,1352672636
111,96588,4.5,1516141427
480,5952,4.5,1179160168
457,1375,4.0,993610777
230,661,2.0,1196304098
76,356,1.0,1439165536
438,5989,3.5,1105650234
217,2662,2.0,955940534
517,539,3.0,1487953270
609,828,3.0,847221054
387,44864,3.0,1157870712
318,78209,3.5,1424546891
130,349,2.0,832589546
274,2826,3.5,1227005824
535,2482,3.0,939029864
103,1252,4.5,1431957466
391,5470,4.0,1030824733
483,92643,4.0,1415578082
265,1371,3.0,965315212
445,68157,4.5,1454621828
122,99114,5.0,1461561375
599,5152,2.0,1498510219
600,5679,3.5,1237715177
567,63859,2.5,1525287943
391,5319,2.0,1032389500
452,69,5.0,1019585277
503,54286,0.5,1335219507
232,7324,3.5,1218166066
6,592,3.0,845553109
314,39,3.0,834398364
381,5507,3.5,1200824464
387,1783,3.0,1117430385
536,332,5.0,832840219
64,4975,3.0,1161528785
19,330,3.0,965705097
380,6863,3.5,1493420082
432,92391,4.0,1328049771
84,722,4.0,858772760
525,152081,3.0,1476475864
294,516,3.0,966596753
610,3949,3.5,1493844890
483,2100,3.5,1215895499
294,3261,2.0,966595587
227,91529,4.0,1447209866
580,6365,5.0,1167673488
368,1960,4.0,971274822
603,1735,4.0,954482666
608,2706,2.5,1117490694
414,5427,2.0,1026229982
477,3421,5.0,1200943853
274,1499,3.5,1171786182
307,57368,3.0,1211305204
216,3814,3.0,975212259
369,2628,2.5,1237081490
47,112556,2.0,1496205321
57,1580,4.0,965797070
555,2862,1.0,978823667
606,73,4.0,1171410274
351,4226,4.0,1333037489
351,6016,4.0,1325979340
452,70,4.0,1013397998
453,2762,4.0,972622637
17,79132,4.5,1305696716
448,5872,2.5,1173560547
608,8983,4.0,1117408015
91,745,3.5,1112712296
599,95771,4.0,1519132946
610,4388,2.5,1493847172
307,3160,3.5,1194912445
414,4583,4.0,1037024199
313,3175,4.0,1030474727
480,1580,3.5,1179177734
182,16,5.0,1054783631
448,49220,2.5,1205610364
474,2795,2.0,978576164
599,5378,3.0,1498524440
108,926,3.0,1042839569
89,96935,5.0,1520409652
75,7153,4.0,1158967110
200,339,4.0,1229886407
122,50,5.0,1461561151
274,457,3.5,1256145196
227,56782,4.5,1447210013
234,1,5.0,1004409347
82,6886,3.5,1084519713
372,1307,4.0,874415603
552,3155,2.0,1112151386
